learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
6,19,13,0.22,0.863,0.181,0.269165
6,19,14,0.22,0.863,0.181,0.865692
6,19,15,0.22,0.863,0.181,0.932617
6,19,16,0.22,0.863,0.181,0.948944
6,19,17,0.22,0.863,0.181,0.306702
6,19,18,0.22,0.863,0.181,0.12442
6,19,18,0.22,0.863,0.181,0.058289
6,19,18,0.22,0.863,0.181,0.896271
7,8,0,0.209,0.866,0.153,0.510406
7,8,1,0.209,0.866,0.153,0.957703
7,8,2,0.209,0.866,0.153,0.845795
7,8,3,0.209,0.866,0.153,0.965759
7,8,4,0.209,0.866,0.153,0.772125
7,8,5,0.209,0.866,0.153,0.889069
7,8,6,0.209,0.866,0.153,0.77301
7,8,7,0.209,0.866,0.153,0.09671
7,8,7,0.209,0.866,0.153,0.549103
7,8,7,0.209,0.866,0.153,0.516327
8,10,0,0.223,0.887,0.165,0.6315
8,10,1,0.223,0.887,0.165,0.604889
8,10,2,0.223,0.887,0.165,0.925903
8,10,3,0.223,0.887,0.165,0.037628
8,10,3,0.223,0.887,0.165,0.263519
8,10,3,0.223,0.887,0.165,0.885773
8,10,4,0.223,0.887,0.165,0.61676
8,10,5,0.223,0.887,0.165,0.071808
8,10,5,0.223,0.887,0.165,0.40155
8,10,5,0.223,0.887,0.165,0.24942
8,10,6,0.223,0.887,0.165,0.35437
8,10,7,0.223,0.887,0.165,0.135376
8,10,7,0.223,0.887,0.165,0.086212
8,10,7,0.223,0.887,0.165,0.928192
8,10,8,0.223,0.887,0.165,0.519653
8,10,9,0.223,0.887,0.165,0.289917
9,13,0,0.199,0.871,0.156,0.603821
9,13,1,0.199,0.871,0.156,0.144348
9,13,1,0.199,0.871,0.156,0.363678
9,13,1,0.199,0.871,0.156,0.820953
9,13,2,0.199,0.871,0.156,0.145874
9,13,2,0.199,0.871,0.156,0.496765
9,13,2,0.199,0.871,0.156,0.420074
9,13,3,0.199,0.871,0.156,0.333832
9,13,4,0.199,0.871,0.156,0.839844
9,13,5,0.199,0.871,0.156,0.797882
9,13,6,0.199,0.871,0.156,0.086212
9,13,6,0.199,0.871,0.156,0.891907
9,13,7,0.199,0.871,0.156,0.186096
9,13,7,0.199,0.871,0.156,0.062653
9,13,7,0.199,0.871,0.156,0.356445
9,13,8,0.199,0.871,0.156,0.328094
9,13,9,0.199,0.871,0.156,0.3927
9,13,10,0.199,0.871,0.156,0.37149
9,13,11,0.199,0.871,0.156,0.111664
9,13,11,0.199,0.871,0.156,0.372437
9,13,11,0.199,0.871,0.156,0.432281
9,13,12,0.199,0.871,0.156,0.79364
10,7,0,0.2,0.876,0.158,0.839996
10,7,1,0.2,0.876,0.158,0.881866
10,7,2,0.2,0.876,0.158,0.976715
10,7,3,0.2,0.876,0.158,0.925507
10,7,4,0.2,0.876,0.158,0.667969
10,7,5,0.2,0.876,0.158,0.658325
10,7,6,0.2,0.876,0.158,0.848969
11,2,0,0.194,0.867,0.189,0.439972
11,2,1,0.194,0.867,0.189,0.839966
12,19,0,0.221,0.877,0.142,0.103027
12,19,0,0.221,0.877,0.142,0.43399
12,19,0,0.221,0.877,0.142,0.17099
12,19,1,0.221,0.877,0.142,0.941254
12,19,2,0.221,0.877,0.142,0.85495
12,19,3,0.221,0.877,0.142,0.511475
12,19,4,0.221,0.877,0.142,0.201447
12,19,4,0.221,0.877,0.142,0.113159
12,19,4,0.221,0.877,0.142,0.972229
12,19,5,0.221,0.877,0.142,0.289978
12,19,6,0.221,0.877,0.142,0.479492
12,19,7,0.221,0.877,0.142,0.512299
12,19,8,0.221,0.877,0.142,0.632446
12,19,9,0.221,0.877,0.142,0.497253
12,19,10,0.221,0.877,0.142,0.985229
12,19,11,0.221,0.877,0.142,0.820709
12,19,12,0.221,0.877,0.142,0.798157
12,19,13,0.221,0.877,0.142,0.886261
12,19,14,0.221,0.877,0.142,0.972656
12,19,15,0.221,0.877,0.142,0.568909
12,19,16,0.221,0.877,0.142,0.554626
12,19,17,0.221,0.877,0.142,0.380676
12,19,18,0.221,0.877,0.142,0.520081
13,8,0,0.232,0.87,0.181,0.717804
13,8,1,0.232,0.87,0.181,0.951843
13,8,2,0.232,0.87,0.181,0.399384
13,8,3,0.232,0.87,0.181,0.182098
13,8,3,0.232,0.87,0.181,0.170166
13,8,3,0.232,0.87,0.181,0.794342
13,8,4,0.232,0.87,0.181,0.01889
13,8,4,0.232,0.87,0.181,0.08551
13,8,4,0.232,0.87,0.181,0.489502
13,8,5,0.232,0.87,0.181,0.632477
13,8,6,0.232,0.87,0.181,0.006378
13,8,6,0.232,0.87,0.181,0.559387
13,8,6,0.232,0.87,0.181,0.106659
13,8,6,0.232,0.87,0.181,0.878387
13,8,7,0.232,0.87,0.181,0.012329
13,8,7,0.232,0.87,0.181,0.469421
13,8,7,0.232,0.87,0.181,0.741821
14,7,0,0.219,0.871,0.161,0.721619
14,7,1,0.219,0.871,0.161,0.891907
14,7,2,0.219,0.871,0.161,0.131439
14,7,2,0.219,0.871,0.161,0.833344
14,7,2,0.219,0.871,0.161,0.474945
14,7,3,0.219,0.871,0.161,0.037628
14,7,3,0.219,0.871,0.161,0.074249
14,7,3,0.219,0.871,0.161,0.270752
14,7,4,0.219,0.871,0.161,0.149994
14,7,4,0.219,0.871,0.161,0.122345
14,7,4,0.219,0.871,0.161,0.928833
14,7,5,0.219,0.871,0.161,0.893341
14,7,6,0.219,0.871,0.161,0.381866
15,15,0,0.218,0.879,0.17,0.888641
15,15,1,0.218,0.879,0.17,0.653259
15,15,2,0.218,0.879,0.17,0.223083
15,15,3,0.218,0.879,0.17,0.597076
15,15,4,0.218,0.879,0.17,0.136688
15,15,4,0.218,0.879,0.17,0.708313
15,15,4,0.218,0.879,0.17,0.127563
15,15,4,0.218,0.879,0.17,0.809845
15,15,5,0.218,0.879,0.17,0.169159
15,15,5,0.218,0.879,0.17,0.910553
15,15,6,0.218,0.879,0.17,0.598328
15,15,7,0.218,0.879,0.17,0.220642
15,15,8,0.218,0.879,0.17,0.47345
15,15,9,0.218,0.879,0.17,0.423828
15,15,10,0.218,0.879,0.17,0.37439
15,15,11,0.218,0.879,0.17,0.318939
15,15,12,0.218,0.879,0.17,0.322235
15,15,13,0.218,0.879,0.17,0.438568
15,15,14,0.218,0.879,0.17,0.527527
16,8,0,0.201,0.854,0.167,0.067871
16,8,0,0.201,0.854,0.167,0.471924
16,8,0,0.201,0.854,0.167,0.186981
16,8,1,0.201,0.854,0.167,0.305206
16,8,2,0.201,0.854,0.167,0.174377
16,8,2,0.201,0.854,0.167,0.157684
16,8,2,0.201,0.854,0.167,0.234283
16,8,3,0.201,0.854,0.167,0.765076
16,8,4,0.201,0.854,0.167,0.654449
16,8,5,0.201,0.854,0.167,0.037109
16,8,5,0.201,0.854,0.167,0.718323
16,8,5,0.201,0.854,0.167,0.261627
16,8,6,0.201,0.854,0.167,0.156769
16,8,6,0.201,0.854,0.167,0.870728
16,8,7,0.201,0.854,0.167,0.649323
17,16,0,0.22,0.885,0.159,0.501526
17,16,1,0.22,0.885,0.159,0.346313
17,16,2,0.22,0.885,0.159,0.925079
17,16,3,0.22,0.885,0.159,0.401154
17,16,4,0.22,0.885,0.159,0.815308
17,16,5,0.22,0.885,0.159,0.785431
17,16,6,0.22,0.885,0.159,0.215515
17,16,6,0.22,0.885,0.159,0.53418
17,16,6,0.22,0.885,0.159,0.86084
17,16,7,0.22,0.885,0.159,0.256012
17,16,8,0.22,0.885,0.159,0.173706
17,16,8,0.22,0.885,0.159,0.845703
17,16,8,0.22,0.885,0.159,0.688232
17,16,9,0.22,0.885,0.159,0.177063
17,16,9,0.22,0.885,0.159,0.758392
17,16,9,0.22,0.885,0.159,0.239441
17,16,10,0.22,0.885,0.159,0.458099
17,16,11,0.22,0.885,0.159,0.424744
17,16,12,0.22,0.885,0.159,0.854523
17,16,13,0.22,0.885,0.159,0.153107
17,16,13,0.22,0.885,0.159,0.897766
17,16,14,0.22,0.885,0.159,0.4841
17,16,15,0.22,0.885,0.159,0.050751
17,16,15,0.22,0.885,0.159,0.866852
17,16,15,0.22,0.885,0.159,0.44043
18,10,0,0.213,0.871,0.173,0.142975
18,10,0,0.213,0.871,0.173,0.970612
18,10,1,0.213,0.871,0.173,0.946045
18,10,2,0.213,0.871,0.173,0.352692
18,10,3,0.213,0.871,0.173,0.980988
18,10,4,0.213,0.871,0.173,0.164307
18,10,4,0.213,0.871,0.173,0.63385
18,10,4,0.213,0.871,0.173,0.568268
18,10,5,0.213,0.871,0.173,0.860443
18,10,6,0.213,0.871,0.173,0.335663
18,10,7,0.213,0.871,0.173,0.208862
18,10,7,0.213,0.871,0.173,0.829498
18,10,7,0.213,0.871,0.173,0.878174
18,10,8,0.213,0.871,0.173,0.927429
18,10,9,0.213,0.871,0.173,0.688019
19,5,0,0.203,0.874,0.147,0.111145
19,5,0,0.203,0.874,0.147,0.864838
19,5,0,0.203,0.874,0.147,0.649902
19,5,1,0.203,0.874,0.147,0.545959
19,5,2,0.203,0.874,0.147,0.065063
19,5,2,0.203,0.874,0.147,0.368835
19,5,2,0.203,0.874,0.147,0.784149
19,5,3,0.203,0.874,0.147,0.262939
19,5,4,0.203,0.874,0.147,0.95105
20,16,0,0.203,0.875,0.159,0.566467
20,16,1,0.203,0.875,0.159,0.619293
20,16,2,0.203,0.875,0.159,0.829163
20,16,3,0.203,0.875,0.159,0.811096
20,16,4,0.203,0.875,0.159,0.049103
20,16,4,0.203,0.875,0.159,0.480133
20,16,4,0.203,0.875,0.159,0.81369
20,16,5,0.203,0.875,0.159,0.875305
20,16,6,0.203,0.875,0.159,0.642151
20,16,7,0.203,0.875,0.159,0.751648
20,16,8,0.203,0.875,0.159,0.371063
20,16,9,0.203,0.875,0.159,0.887512
20,16,10,0.203,0.875,0.159,0.232849
20,16,11,0.203,0.875,0.159,0.791321
20,16,12,0.203,0.875,0.159,0.824524
20,16,13,0.203,0.875,0.159,0.856598
20,16,14,0.203,0.875,0.159,0.511993
20,16,15,0.203,0.875,0.159,0.763947
21,6,0,0.224,0.868,0.161,0.839172
21,6,1,0.224,0.868,0.161,0.019348
21,6,1,0.224,0.868,0.161,0.100006
21,6,1,0.224,0.868,0.161,0.977783
21,6,2,0.224,0.868,0.161,0.868256
21,6,3,0.224,0.868,0.161,0.081818
21,6,3,0.224,0.868,0.161,0.881683
21,6,4,0.224,0.868,0.161,0.903442
21,6,5,0.224,0.868,0.161,0.88501
22,11,0,0.213,0.886,0.179,0.824402
22,11,1,0.213,0.886,0.179,0.84613
22,11,2,0.213,0.886,0.179,0.02063
22,11,2,0.213,0.886,0.179,0.215729
22,11,2,0.213,0.886,0.179,0.978424
22,11,3,0.213,0.886,0.179,0.022552
22,11,3,0.213,0.886,0.179,0.359558
22,11,3,0.213,0.886,0.179,0.923584
22,11,4,0.213,0.886,0.179,0.248535
22,11,5,0.213,0.886,0.179,0.45871
22,11,6,0.213,0.886,0.179,0.831329
22,11,7,0.213,0.886,0.179,0.1828
22,11,7,0.213,0.886,0.179,0.169098
22,11,7,0.213,0.886,0.179,0.097046
22,11,7,0.213,0.886,0.179,0.982605
22,11,8,0.213,0.886,0.179,0.399353
22,11,9,0.213,0.886,0.179,0.395966
22,11,10,0.213,0.886,0.179,0.369171
23,1,0,0.201,0.886,0.163,0.781403
24,12,0,0.204,0.882,0.181,0.64801
24,12,1,0.204,0.882,0.181,0.854523
24,12,2,0.204,0.882,0.181,0.343567
24,12,3,0.204,0.882,0.181,0.378571
24,12,4,0.204,0.882,0.181,0.800415
24,12,5,0.204,0.882,0.181,0.392303
24,12,6,0.204,0.882,0.181,0.035553
24,12,6,0.204,0.882,0.181,0.288452
24,12,6,0.204,0.882,0.181,0.97644
24,12,7,0.204,0.882,0.181,0.976868
24,12,8,0.204,0.882,0.181,0.1362
24,12,8,0.204,0.882,0.181,0.462158
24,12,8,0.204,0.882,0.181,0.861237
24,12,9,0.204,0.882,0.181,0.907715
24,12,10,0.204,0.882,0.181,0.772308
24,12,11,0.204,0.882,0.181,0.104736
24,12,11,0.204,0.882,0.181,0.649231
24,12,11,0.204,0.882,0.181,0.575714
25,15,0,0.222,0.878,0.162,0.417053
25,15,1,0.222,0.878,0.162,0.158905
25,15,1,0.222,0.878,0.162,0.080231
25,15,1,0.222,0.878,0.162,0.729462
25,15,2,0.222,0.878,0.162,0.833832
25,15,3,0.222,0.878,0.162,0.851471
25,15,4,0.222,0.878,0.162,0.991547
25,15,5,0.222,0.878,0.162,0.075684
25,15,5,0.222,0.878,0.162,0.849182
25,15,5,0.222,0.878,0.162,0.539642
25,15,6,0.222,0.878,0.162,0.572052
25,15,7,0.222,0.878,0.162,0.257843
25,15,8,0.222,0.878,0.162,0.769226
25,15,9,0.222,0.878,0.162,0.237213
25,15,10,0.222,0.878,0.162,0.243805
25,15,11,0.222,0.878,0.162,0.446686
25,15,12,0.222,0.878,0.162,0.720062
25,15,13,0.222,0.878,0.162,0.469513
25,15,14,0.222,0.878,0.162,0.934753
26,20,0,0.21,0.877,0.164,0.421387
26,20,1,0.21,0.877,0.164,0.757874
26,20,2,0.21,0.877,0.164,0.710052
26,20,3,0.21,0.877,0.164,0.510529
26,20,4,0.21,0.877,0.164,0.680298
26,20,5,0.21,0.877,0.164,0.974304
26,20,6,0.21,0.877,0.164,0.598511
26,20,7,0.21,0.877,0.164,0.018158
26,20,7,0.21,0.877,0.164,0.659851
26,20,7,0.21,0.877,0.164,0.23349
26,20,8,0.21,0.877,0.164,0.057739
26,20,8,0.21,0.877,0.164,0.885406
26,20,9,0.21,0.877,0.164,0.00415
26,20,9,0.21,0.877,0.164,0.191254
26,20,9,0.21,0.877,0.164,0.319672
26,20,10,0.21,0.877,0.164,0.569427
26,20,11,0.21,0.877,0.164,0.210022
26,20,12,0.21,0.877,0.164,0.432526
26,20,13,0.21,0.877,0.164,0.378143
26,20,14,0.21,0.877,0.164,0.386261
26,20,15,0.21,0.877,0.164,0.072571
26,20,15,0.21,0.877,0.164,0.756195
26,20,15,0.21,0.877,0.164,0.454163
26,20,16,0.21,0.877,0.164,0.008331
26,20,16,0.21,0.877,0.164,0.144684
26,20,16,0.21,0.877,0.164,0.183868
26,20,17,0.21,0.877,0.164,0.827972
26,20,18,0.21,0.877,0.164,0.087891
26,20,18,0.21,0.877,0.164,0.518188
26,20,18,0.21,0.877,0.164,0.264496
26,20,19,0.21,0.877,0.164,0.231262
27,10,0,0.197,0.884,0.171,0.098419
27,10,0,0.197,0.884,0.171,0.64389
27,10,0,0.197,0.884,0.171,0.074127
27,10,0,0.197,0.884,0.171,0.811737
27,10,1,0.197,0.884,0.171,0.753204
27,10,2,0.197,0.884,0.171,0.690002
27,10,3,0.197,0.884,0.171,0.370331
27,10,4,0.197,0.884,0.171,0.209442
27,10,5,0.197,0.884,0.171,0.669464
27,10,6,0.197,0.884,0.171,0.642151
27,10,7,0.197,0.884,0.171,0.532562
27,10,8,0.197,0.884,0.171,0.904877
27,10,9,0.197,0.884,0.171,0.57431
28,20,0,0.222,0.858,0.156,0.946716
28,20,1,0.222,0.858,0.156,0.62619
28,20,2,0.222,0.858,0.156,0.048889
28,20,2,0.222,0.858,0.156,0.511169
28,20,2,0.222,0.858,0.156,0.832458
28,20,3,0.222,0.858,0.156,0.535767
28,20,4,0.222,0.858,0.156,0.73288
28,20,5,0.222,0.858,0.156,0.438324
28,20,6,0.222,0.858,0.156,0.373199
28,20,7,0.222,0.858,0.156,0.967041
28,20,8,0.222,0.858,0.156,0.712555
28,20,9,0.222,0.858,0.156,0.87677
28,20,10,0.222,0.858,0.156,0.638214
28,20,11,0.222,0.858,0.156,0.211182
28,20,11,0.222,0.858,0.156,0.137207
28,20,11,0.222,0.858,0.156,0.619354
28,20,12,0.222,0.858,0.156,0.087891
28,20,12,0.222,0.858,0.156,0.393402
28,20,12,0.222,0.858,0.156,0.820892
28,20,13,0.222,0.858,0.156,0.881683
28,20,14,0.222,0.858,0.156,0.311523
28,20,15,0.222,0.858,0.156,0.626434
28,20,16,0.222,0.858,0.156,0.97348
28,20,17,0.222,0.858,0.156,0.875641
28,20,18,0.222,0.858,0.156,0.873596
28,20,19,0.222,0.858,0.156,0.429474
29,20,0,0.225,0.848,0.187,0.494507
29,20,1,0.225,0.848,0.187,0.064667
29,20,1,0.225,0.848,0.187,0.668732
29,20,1,0.225,0.848,0.187,0.883453
29,20,2,0.225,0.848,0.187,0.692993
29,20,3,0.225,0.848,0.187,0.76297
29,20,4,0.225,0.848,0.187,0.326141
29,20,5,0.225,0.848,0.187,0.932587
29,20,6,0.225,0.848,0.187,0.652893
29,20,7,0.225,0.848,0.187,0.287537
29,20,8,0.225,0.848,0.187,0.422791
29,20,9,0.225,0.848,0.187,0.245392
29,20,10,0.225,0.848,0.187,0.09021
29,20,10,0.225,0.848,0.187,0.690094
29,20,10,0.225,0.848,0.187,0.769165
29,20,11,0.225,0.848,0.187,0.198486
29,20,11,0.225,0.848,0.187,0.965179
29,20,12,0.225,0.848,0.187,0.771301
29,20,13,0.225,0.848,0.187,0.000488
29,20,13,0.225,0.848,0.187,0.69223
29,20,13,0.225,0.848,0.187,0.380341
29,20,14,0.225,0.848,0.187,0.770691
29,20,15,0.225,0.848,0.187,0.745483
29,20,16,0.225,0.848,0.187,0.133942
29,20,16,0.225,0.848,0.187,0.201843
29,20,16,0.225,0.848,0.187,0.18277
29,20,16,0.225,0.848,0.187,0.242859
29,20,17,0.225,0.848,0.187,0.43457
29,20,18,0.225,0.848,0.187,0.04953
29,20,18,0.225,0.848,0.187,0.290649
29,20,18,0.225,0.848,0.187,0.773407
29,20,19,0.225,0.848,0.187,0.910034
30,13,0,0.214,0.883,0.167,0.004089
30,13,0,0.214,0.883,0.167,0.66629
30,13,0,0.214,0.883,0.167,0.817657
30,13,1,0.214,0.883,0.167,0.072723
30,13,1,0.214,0.883,0.167,0.015686
30,13,1,0.214,0.883,0.167,0.397095
30,13,2,0.214,0.883,0.167,0.26825
30,13,3,0.214,0.883,0.167,0.412018
30,13,4,0.214,0.883,0.167,0.207001
30,13,4,0.214,0.883,0.167,0.77536
30,13,4,0.214,0.883,0.167,0.615723
30,13,5,0.214,0.883,0.167,0.265594
30,13,6,0.214,0.883,0.167,0.589294
30,13,7,0.214,0.883,0.167,0.170563
30,13,7,0.214,0.883,0.167,0.703552
30,13,7,0.214,0.883,0.167,0.129517
30,13,7,0.214,0.883,0.167,0.473145
30,13,8,0.214,0.883,0.167,0.76123
30,13,9,0.214,0.883,0.167,0.343994
30,13,10,0.214,0.883,0.167,0.052216
30,13,10,0.214,0.883,0.167,0.845673
30,13,10,0.214,0.883,0.167,0.883118
30,13,11,0.214,0.883,0.167,0.592285
30,13,12,0.214,0.883,0.167,0.483185
31,10,0,0.21,0.878,0.158,0.257629
31,10,1,0.21,0.878,0.158,0.947266
31,10,2,0.21,0.878,0.158,0.963104
31,10,3,0.21,0.878,0.158,0.694824
31,10,4,0.21,0.878,0.158,0.183533
31,10,4,0.21,0.878,0.158,0.906982
31,10,5,0.21,0.878,0.158,0.556793
31,10,6,0.21,0.878,0.158,0.898163
31,10,7,0.21,0.878,0.158,0.301575
31,10,8,0.21,0.878,0.158,0.734558
31,10,9,0.21,0.878,0.158,0.484955
32,15,0,0.224,0.892,0.171,0.722321
32,15,1,0.224,0.892,0.171,0.90918
32,15,2,0.224,0.892,0.171,0.488495
32,15,3,0.224,0.892,0.171,0.192383
32,15,3,0.224,0.892,0.171,0.462616
32,15,3,0.224,0.892,0.171,0.350677
32,15,4,0.224,0.892,0.171,0.922882
32,15,5,0.224,0.892,0.171,0.179138
32,15,5,0.224,0.892,0.171,0.266968
32,15,5,0.224,0.892,0.171,0.346039
32,15,6,0.224,0.892,0.171,0.201172
32,15,6,0.224,0.892,0.171,0.292664
32,15,6,0.224,0.892,0.171,0.522858
32,15,7,0.224,0.892,0.171,0.007935
32,15,7,0.224,0.892,0.171,0.465118
32,15,7,0.224,0.892,0.171,0.840942
32,15,8,0.224,0.892,0.171,0.472565
32,15,9,0.224,0.892,0.171,0.200623
32,15,9,0.224,0.892,0.171,0.109436
32,15,9,0.224,0.892,0.171,0.497375
32,15,10,0.224,0.892,0.171,0.373108
32,15,11,0.224,0.892,0.171,0.63681
32,15,12,0.224,0.892,0.171,0.349823
32,15,13,0.224,0.892,0.171,0.336151
32,15,14,0.224,0.892,0.171,0.362732
33,22,0,0.215,0.885,0.181,0.217499
33,22,1,0.215,0.885,0.181,0.538605
33,22,2,0.215,0.885,0.181,0.088531
33,22,2,0.215,0.885,0.181,0.820465
33,22,2,0.215,0.885,0.181,0.648041
33,22,3,0.215,0.885,0.181,0.344604
33,22,4,0.215,0.885,0.181,0.373108
33,22,5,0.215,0.885,0.181,0.284088
33,22,6,0.215,0.885,0.181,0.649506
33,22,7,0.215,0.885,0.181,0.409607
33,22,8,0.215,0.885,0.181,0.00061
33,22,8,0.215,0.885,0.181,0.606567
33,22,8,0.215,0.885,0.181,0.829895
33,22,9,0.215,0.885,0.181,0.821136
33,22,10,0.215,0.885,0.181,0.201599
33,22,10,0.215,0.885,0.181,0.48056
33,22,10,0.215,0.885,0.181,0.272888
33,22,11,0.215,0.885,0.181,0.220978
33,22,12,0.215,0.885,0.181,0.051453
33,22,12,0.215,0.885,0.181,0.798584
33,22,12,0.215,0.885,0.181,0.061554
33,22,12,0.215,0.885,0.181,0.434753
33,22,13,0.215,0.885,0.181,0.293732
33,22,14,0.215,0.885,0.181,0.299622
33,22,15,0.215,0.885,0.181,0.145386
33,22,15,0.215,0.885,0.181,0.451569
33,22,15,0.215,0.885,0.181,0.145691
33,22,15,0.215,0.885,0.181,0.925812
33,22,16,0.215,0.885,0.181,0.524323
33,22,17,0.215,0.885,0.181,0.457703
33,22,18,0.215,0.885,0.181,0.6586
33,22,19,0.215,0.885,0.181,0.459412
33,22,20,0.215,0.885,0.181,0.685516
33,22,21,0.215,0.885,0.181,0.072998
33,22,21,0.215,0.885,0.181,0.25882
33,22,21,0.215,0.885,0.181,0.446167
34,3,0,0.204,0.891,0.151,0.349915
34,3,1,0.204,0.891,0.151,0.15863
34,3,1,0.204,0.891,0.151,0.618286
34,3,1,0.204,0.891,0.151,0.514801
34,3,2,0.204,0.891,0.151,0.37619
35,23,0,0.211,0.883,0.171,0.983154
35,23,1,0.211,0.883,0.171,0.656128
35,23,2,0.211,0.883,0.171,0.743439
35,23,3,0.211,0.883,0.171,0.524323
35,23,4,0.211,0.883,0.171,0.179047
35,23,4,0.211,0.883,0.171,0.402527
35,23,4,0.211,0.883,0.171,0.391632
35,23,5,0.211,0.883,0.171,0.149963
35,23,5,0.211,0.883,0.171,0.18222
35,23,5,0.211,0.883,0.171,0.088623
35,23,5,0.211,0.883,0.171,0.440186
35,23,6,0.211,0.883,0.171,0.697723
35,23,7,0.211,0.883,0.171,0.572815
35,23,8,0.211,0.883,0.171,0.996887
35,23,9,0.211,0.883,0.171,0.998779
35,23,10,0.211,0.883,0.171,0.266541
35,23,11,0.211,0.883,0.171,0.875427
35,23,12,0.211,0.883,0.171,0.601654
35,23,13,0.211,0.883,0.171,0.768402
35,23,14,0.211,0.883,0.171,0.566833
35,23,15,0.211,0.883,0.171,0.832916
35,23,16,0.211,0.883,0.171,0.435608
35,23,17,0.211,0.883,0.171,0.314423
35,23,18,0.211,0.883,0.171,0.603851
35,23,19,0.211,0.883,0.171,0.015686
35,23,19,0.211,0.883,0.171,0.644531
35,23,19,0.211,0.883,0.171,0.707397
35,23,20,0.211,0.883,0.171,0.544952
35,23,21,0.211,0.883,0.171,0.760315
35,23,22,0.211,0.883,0.171,0.272888
36,19,0,0.226,0.864,0.15,0.561554
36,19,1,0.226,0.864,0.15,0.888855
36,19,2,0.226,0.864,0.15,0.321655
36,19,3,0.226,0.864,0.15,0.378693
36,19,4,0.226,0.864,0.15,0.94577
36,19,5,0.226,0.864,0.15,0.777985
36,19,6,0.226,0.864,0.15,0.032288
36,19,6,0.226,0.864,0.15,0.80835
