learnerID,sitesVisited,step,node,pr(rr),pr(fr),pr(sr),rr,fr,sr,ratingValue,nodeValue
6,19,2,0,0.22,0.863,0.181,0.090576172,0.787139893,0.036712646,4,0.72760728
6,19,2,1,0.22,0.863,0.181,0.090576172,0.787139893,0.036712646,4,0.690750328
6,19,2,2,0.22,0.863,0.181,0.090576172,0.787139893,0.036712646,4,0.660403114
6,19,2,3,0.22,0.863,0.181,0.090576172,0.787139893,0.036712646,4,0.743313994
6,19,2,4,0.22,0.863,0.181,0.090576172,0.787139893,0.036712646,4,0.544392062
6,19,2,5,0.22,0.863,0.181,0.090576172,0.787139893,0.036712646,4,0.739717857
6,19,2,6,0.22,0.863,0.181,0.090576172,0.787139893,0.036712646,4,0.50527514
6,19,2,7,0.22,0.863,0.181,0.090576172,0.787139893,0.036712646,4,0.735258086
6,19,2,8,0.22,0.863,0.181,0.090576172,0.787139893,0.036712646,4,0.735280301
6,19,2,9,0.22,0.863,0.181,0.090576172,0.787139893,0.036712646,4,0.685174738
17,16,3,0,0.22,0.885,0.159,0.115844727,0.065887451,0.09487915,2,0.61380364
17,16,3,1,0.22,0.885,0.159,0.115844727,0.065887451,0.09487915,2,0.595375164
17,16,3,2,0.22,0.885,0.159,0.115844727,0.065887451,0.09487915,2,0.580201557
17,16,3,3,0.22,0.885,0.159,0.115844727,0.065887451,0.09487915,2,0.621656997
17,16,3,4,0.22,0.885,0.159,0.115844727,0.065887451,0.09487915,2,0.522196031
17,16,3,5,0.22,0.885,0.159,0.115844727,0.065887451,0.09487915,2,0.619858929
17,16,3,6,0.22,0.885,0.159,0.115844727,0.065887451,0.09487915,2,0.50263757
17,16,3,7,0.22,0.885,0.159,0.115844727,0.065887451,0.09487915,2,0.617629043
17,16,3,8,0.22,0.885,0.159,0.115844727,0.065887451,0.09487915,2,0.61764015
17,16,3,9,0.22,0.885,0.159,0.115844727,0.065887451,0.09487915,2,0.592587369
17,16,4,0,0.22,0.885,0.159,0.208221436,0.261993408,0.014465332,1,0.45997069
17,16,4,1,0.22,0.885,0.159,0.208221436,0.261993408,0.014465332,1,0.364324894
17,16,4,2,0.22,0.885,0.159,0.208221436,0.261993408,0.014465332,1,0.452038443
17,16,4,3,0.22,0.885,0.159,0.208221436,0.261993408,0.014465332,1,0.419083016
17,16,4,4,0.22,0.885,0.159,0.208221436,0.261993408,0.014465332,1,0.299057329
17,16,4,5,0.22,0.885,0.159,0.208221436,0.261993408,0.014465332,1,0.499753236
17,16,4,6,0.22,0.885,0.159,0.208221436,0.261993408,0.014465332,1,0.342335418
17,16,4,7,0.22,0.885,0.159,0.208221436,0.261993408,0.014465332,1,0.383400946
17,16,4,8,0.22,0.885,0.159,0.208221436,0.261993408,0.014465332,1,0.511945784
17,16,4,9,0.22,0.885,0.159,0.208221436,0.261993408,0.014465332,1,0.368708298
18,10,3,0,0.213,0.871,0.173,0.013885498,0.846954346,0.077636719,3,0.576916475
18,10,3,1,0.213,0.871,0.173,0.013885498,0.846954346,0.077636719,3,0.615525135
18,10,3,2,0.213,0.871,0.173,0.013885498,0.846954346,0.077636719,3,0.564081557
18,10,3,3,0.213,0.871,0.173,0.013885498,0.846954346,0.077636719,3,0.601286991
18,10,3,4,0.213,0.871,0.173,0.013885498,0.846954346,0.077636719,3,0.611569351
18,10,3,5,0.213,0.871,0.173,0.013885498,0.846954346,0.077636719,3,0.560052846
18,10,3,6,0.213,0.871,0.173,0.013885498,0.846954346,0.077636719,3,0.580151076
18,10,3,7,0.213,0.871,0.173,0.013885498,0.846954346,0.077636719,3,0.617114049
18,10,3,8,0.213,0.871,0.173,0.013885498,0.846954346,0.077636719,3,0.552847183
18,10,3,9,0.213,0.871,0.173,0.013885498,0.846954346,0.077636719,3,0.611939536
20,16,0,0,0.203,0.875,0.159,0.202514648,0.850708008,0.028533936,0,0.300156851
20,16,0,1,0.203,0.875,0.159,0.202514648,0.850708008,0.028533936,0,0.317088142
20,16,0,2,0.203,0.875,0.159,0.202514648,0.850708008,0.028533936,0,0.288720916
20,16,0,3,0.203,0.875,0.159,0.202514648,0.850708008,0.028533936,0,0.337777987
