learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
2,8,1,0.201,0.881,0.16,0.950409,0
2,8,2,0.201,0.881,0.16,0.338135,1
2,8,4,0.201,0.881,0.16,0.533722,2
3,10,1,0.215,0.875,0.15,0.98938,0
3,10,4,0.215,0.875,0.15,0.929596,1
3,10,9,0.215,0.875,0.15,0.168335,2
4,13,3,0.229,0.865,0.154,0.463226,0
4,13,4,0.229,0.865,0.154,0.351227,1
5,9,8,0.22,0.871,0.172,0.667389,0
6,19,0,0.22,0.863,0.181,0.428711,0
6,19,14,0.22,0.863,0.181,0.083344,1
6,19,18,0.22,0.863,0.181,0.247681,2
7,8,2,0.209,0.866,0.153,0.337677,0
7,8,5,0.209,0.866,0.153,0.788849,1
7,8,6,0.209,0.866,0.153,0.314301,2
8,10,0,0.223,0.887,0.165,0.403625,0
8,10,3,0.223,0.887,0.165,0.169586,1
8,10,4,0.223,0.887,0.165,0.124878,2
8,10,7,0.223,0.887,0.165,0.056915,3
9,13,1,0.199,0.871,0.156,0.068085,0
9,13,10,0.199,0.871,0.156,0.207153,3
12,19,0,0.221,0.877,0.142,0.916626,3
12,19,1,0.221,0.877,0.142,0.157471,5
12,19,2,0.221,0.877,0.142,0.41037,8
12,19,7,0.221,0.877,0.142,0.293182,7
12,19,13,0.221,0.877,0.142,0.703888,0
12,19,15,0.221,0.877,0.142,0.515411,1
12,19,18,0.221,0.877,0.142,0.827759,9
13,8,7,0.232,0.87,0.181,0.651489,3
14,7,3,0.219,0.871,0.161,0.206299,3
15,15,1,0.218,0.879,0.17,0.018951,3
15,15,8,0.218,0.879,0.17,0.009888,5
15,15,12,0.218,0.879,0.17,0.759521,8
17,16,2,0.22,0.885,0.159,0.346069,3
17,16,8,0.22,0.885,0.159,0.686829,5
17,16,12,0.22,0.885,0.159,0.417358,8
17,16,14,0.22,0.885,0.159,0.941284,0
20,16,2,0.203,0.875,0.159,0.480103,8
20,16,7,0.203,0.875,0.159,0.152222,5
20,16,9,0.203,0.875,0.159,0.133301,0
20,16,11,0.203,0.875,0.159,0.033875,2
20,16,12,0.203,0.875,0.159,0.715424,3
20,16,15,0.203,0.875,0.159,0.485596,7
21,6,5,0.224,0.868,0.161,0.44519,8
22,11,5,0.213,0.886,0.179,0.40274,8
22,11,10,0.213,0.886,0.179,0.059509,5
24,12,1,0.204,0.882,0.181,0.751343,8
25,15,13,0.222,0.878,0.162,0.068268,8
26,20,9,0.21,0.877,0.164,0.397125,8
26,20,12,0.21,0.877,0.164,0.378723,3
27,10,8,0.197,0.884,0.171,0.58609,3
28,20,2,0.222,0.858,0.156,0.465759,3
28,20,3,0.222,0.858,0.156,0.795654,9
28,20,6,0.222,0.858,0.156,0.960754,8
28,20,13,0.222,0.858,0.156,0.105713,5
28,20,14,0.222,0.858,0.156,0.509033,0
29,20,3,0.225,0.848,0.187,0.034302,8
29,20,6,0.225,0.848,0.187,0.793518,5
29,20,13,0.225,0.848,0.187,0.159943,3
29,20,14,0.225,0.848,0.187,0.444702,0
29,20,17,0.225,0.848,0.187,0.818176,2
30,13,2,0.214,0.883,0.167,0.64801,3
30,13,3,0.214,0.883,0.167,0.275696,8
31,10,1,0.21,0.878,0.158,0.449066,3
31,10,4,0.21,0.878,0.158,0.272461,8
31,10,5,0.21,0.878,0.158,0.305084,5
31,10,9,0.21,0.878,0.158,0.789612,2
32,15,3,0.224,0.892,0.171,0.237518,3
32,15,7,0.224,0.892,0.171,0.01413,2
33,22,5,0.215,0.885,0.181,0.254608,3
33,22,11,0.215,0.885,0.181,0.795074,2
33,22,15,0.215,0.885,0.181,0.682709,5
33,22,16,0.215,0.885,0.181,0.550415,1
33,22,17,0.215,0.885,0.181,0.035492,6
35,23,0,0.211,0.883,0.171,0.303589,3
35,23,5,0.211,0.883,0.171,0.556946,2
35,23,6,0.211,0.883,0.171,0.491425,5
35,23,12,0.211,0.883,0.171,0.779907,1
35,23,14,0.211,0.883,0.171,0.750153,6
35,23,17,0.211,0.883,0.171,0.365417,7
36,19,5,0.226,0.864,0.15,0.201538,2
36,19,10,0.226,0.864,0.15,0.14325,6
36,19,11,0.226,0.864,0.15,0.964966,1
36,19,14,0.226,0.864,0.15,0.648071,7
38,27,1,0.186,0.87,0.168,0.49765,2
38,27,5,0.186,0.87,0.168,0.848328,6
38,27,16,0.186,0.87,0.168,0.08429,1
38,27,19,0.186,0.87,0.168,0.682739,7
38,27,21,0.186,0.87,0.168,0.555511,3
38,27,23,0.186,0.87,0.168,0.494598,9
39,5,2,0.233,0.878,0.159,0.399628,2
40,16,10,0.217,0.889,0.162,0.500732,2
40,16,13,0.217,0.889,0.162,0.644592,6
41,17,1,0.222,0.866,0.147,0.512207,2
42,3,2,0.208,0.883,0.156,0.727264,2
43,19,0,0.208,0.866,0.186,0.284515,2
43,19,6,0.208,0.866,0.186,0.654358,6
44,18,2,0.229,0.874,0.148,0.616821,2
44,18,9,0.229,0.874,0.148,0.138275,6
44,18,10,0.229,0.874,0.148,0.237915,1
44,18,16,0.229,0.874,0.148,0.859558,5
45,23,1,0.212,0.857,0.18,0.479889,6
45,23,5,0.212,0.857,0.18,0.047974,7
45,23,7,0.212,0.857,0.18,0.289703,1
45,23,12,0.212,0.857,0.18,0.191132,9
45,23,15,0.212,0.857,0.18,0.903198,3
45,23,21,0.212,0.857,0.18,0.697174,4
45,23,22,0.212,0.857,0.18,0.360168,0
47,10,3,0.204,0.889,0.168,0.048096,4
47,10,5,0.204,0.889,0.168,0.570923,9
47,10,7,0.204,0.889,0.168,0.563232,0
47,10,8,0.204,0.889,0.168,0.014648,6
48,11,1,0.235,0.876,0.14,0.592957,4
48,11,6,0.235,0.876,0.14,0.711334,9
49,29,2,0.196,0.879,0.164,0.764648,4
49,29,7,0.196,0.879,0.164,0.20459,9
49,29,8,0.196,0.879,0.164,0.401459,0
49,29,15,0.196,0.879,0.164,0.801056,6
49,29,23,0.196,0.879,0.164,0.998901,3
52,16,7,0.214,0.861,0.158,0.664581,4
52,16,10,0.214,0.861,0.158,0.764526,9
52,16,11,0.214,0.861,0.158,0.055511,0
52,16,12,0.214,0.861,0.158,0.799866,6
52,16,14,0.214,0.861,0.158,0.883362,8
53,21,5,0.213,0.877,0.152,0.832397,9
53,21,7,0.213,0.877,0.152,0.699585,4
53,21,8,0.213,0.877,0.152,0.248718,6
53,21,19,0.213,0.877,0.152,0.594391,0
54,20,0,0.213,0.88,0.162,0.636017,9
54,20,6,0.213,0.88,0.162,0.245483,4
54,20,7,0.213,0.88,0.162,0.614716,2
54,20,17,0.213,0.88,0.162,0.548187,5
55,20,2,0.214,0.885,0.152,0.623352,2
55,20,11,0.214,0.885,0.152,0.452698,5
56,12,3,0.225,0.878,0.157,0.139496,1
56,12,8,0.225,0.878,0.157,0.452026,6
56,12,10,0.225,0.878,0.157,0.398926,7
57,27,2,0.2,0.865,0.169,0.305328,1
57,27,3,0.2,0.865,0.169,0.134094,6
57,27,10,0.2,0.865,0.169,0.218597,7
57,27,19,0.2,0.865,0.169,0.882629,4
57,27,20,0.2,0.865,0.169,0.86676,9
57,27,26,0.2,0.865,0.169,0.783936,2
58,10,0,0.205,0.87,0.162,0.660522,6
58,10,5,0.205,0.87,0.162,0.013397,1
59,19,3,0.222,0.869,0.161,0.020386,6
59,19,4,0.222,0.869,0.161,0.672272,1
59,19,6,0.222,0.869,0.161,0.920166,4
59,19,10,0.222,0.869,0.161,0.321014,7
59,19,12,0.222,0.869,0.161,0.231506,2
59,19,17,0.222,0.869,0.161,0.929565,0
60,19,15,0.205,0.864,0.158,0.228699,6
60,19,17,0.205,0.864,0.158,0.933105,1
61,9,3,0.234,0.885,0.157,0.614319,1
62,4,1,0.236,0.884,0.168,0.32074,1
62,4,2,0.236,0.884,0.168,0.647461,7
63,14,3,0.217,0.88,0.158,0.114105,1
63,14,9,0.217,0.88,0.158,0.037537,7
63,14,11,0.217,0.88,0.158,0.298431,0
63,14,12,0.217,0.88,0.158,0.134033,2
64,14,1,0.203,0.902,0.153,0.228088,1
64,14,2,0.203,0.902,0.153,0.727905,0
64,14,4,0.203,0.902,0.153,0.459778,2
64,14,11,0.203,0.902,0.153,0.622772,7
65,18,8,0.204,0.878,0.172,0.418274,1
65,18,12,0.204,0.878,0.172,0.83316,0
66,17,1,0.211,0.857,0.171,0.161011,1
66,17,14,0.211,0.857,0.171,0.900787,0
67,9,8,0.209,0.865,0.155,0.018341,0
68,17,2,0.222,0.872,0.169,0.812012,0
68,17,4,0.222,0.872,0.169,0.088165,3
68,17,10,0.222,0.872,0.169,0.409851,8
68,17,11,0.222,0.872,0.169,0.947327,7
69,19,8,0.226,0.871,0.174,0.91275,0
